_input,_num,_widgetName,_source,_resultNumber,_pageUrl,name,addr1,addr2,city,state,zipcode,hours,phone,type
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,243,nc-food-pantry-full,nc-food-pantry-full,243,http://content.foodbankcenc.org/about/zipcounty.asp,Liberty Ministries,7957 Market Street,,Wilmington,NC,28411,Hours: 24/7 by appointment,Phone: 910-686-0176,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,244,nc-food-pantry-full,nc-food-pantry-full,244,http://content.foodbankcenc.org/about/zipcounty.asp,Life Christain Center,2872 Old Franklin Rd,,Spring Hope,NC,27882,Hours: 2nd & 4th Mon 8am-10am,Phone: 252-315-9430,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,245,nc-food-pantry-full,nc-food-pantry-full,245,http://content.foodbankcenc.org/about/zipcounty.asp,Lifeline Outreach/Henderson,2014 Raleigh Road,,Henderson,NC,27536,Hours: Tuesdays & Fridays 10:30am-12:30pm & 2:00pm-3:00pm,Phone: 252-438-2098,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,246,nc-food-pantry-full,nc-food-pantry-full,246,http://content.foodbankcenc.org/about/zipcounty.asp,Lifepointe Church,4131 Western Blvd.,,Raleigh,NC,27606,Hours: First 3 Mondays of each month 11:30 - 12:30,Phone: 919-518-4941,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,247,nc-food-pantry-full,nc-food-pantry-full,247,http://content.foodbankcenc.org/about/zipcounty.asp,Light of Peace Church,319 Barnes Street,,Wilson,NC,27893,Hours: Fridays 12pm-5pm,Phone: 252-230-0708,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,248,nc-food-pantry-full,nc-food-pantry-full,248,http://content.foodbankcenc.org/about/zipcounty.asp,Lighthouse Christian Fellowship,9856 Highway 210,,Four Oaks,NC,27524,Hours: Fridays11-12pm,Phone: 919-934-6512,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,249,nc-food-pantry-full,nc-food-pantry-full,249,http://content.foodbankcenc.org/about/zipcounty.asp,Living Bread Holiness Church,1116 Glenburnie Road,,New Bern,NC,28561,Hours: Tues Thurs. and Fri from 1p-5p and Sat from 12p-4-,Phone: 252-617-2547,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,250,nc-food-pantry-full,nc-food-pantry-full,250,http://content.foodbankcenc.org/about/zipcounty.asp,Living Waters Christian ommunity,1104 Lynn Road,,Durham,NC,27703,Hours: NULL,Phone: (919) 596-6909,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,251,nc-food-pantry-full,nc-food-pantry-full,251,http://content.foodbankcenc.org/about/zipcounty.asp,Living Waters Ministries of Pinetops Inc SOAR,7421 US Hwy 258 South,,Pinetops,NC,27864,Hours: Wed 7p-8:30p Friday 6p-8p and Sat 8a-5p,Phone: 252-827-4592,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,252,nc-food-pantry-full,nc-food-pantry-full,252,http://content.foodbankcenc.org/about/zipcounty.asp,Living Word Church,98 Old Hwy 74,,Chadbourn,NC,28431,Hours: Thursday 2pm-6pm and Saturday 10am-12pm,Phone: 910-654-4164,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,253,nc-food-pantry-full,nc-food-pantry-full,253,http://content.foodbankcenc.org/about/zipcounty.asp,Livingstones Tabernacle,127 Sloop Point Road,,Hampstead,NC,28443,Hours: Mon -Sat 8 - 1:00pm,Phone: 910-270-0750 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,254,nc-food-pantry-full,nc-food-pantry-full,254,http://content.foodbankcenc.org/about/zipcounty.asp,Loaves & Fishes Ministries Inc. of Pitt County,2600 Fire Tower Road,,Greenville,NC,27858,Hours: Wednesdays 9a-5p,Phone: 252-756-8822,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,255,nc-food-pantry-full,nc-food-pantry-full,255,http://content.foodbankcenc.org/about/zipcounty.asp,Loaves and Fishes Ministries Warren,538 West Ridgeway Street,,Warrenton,NC,27589,Hours: MTW 9am-3:30pm; clients must sign in by 2:30 pm to be served on that service day,Phone: 252-257-1160,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,256,nc-food-pantry-full,nc-food-pantry-full,256,http://content.foodbankcenc.org/about/zipcounty.asp,Loaves and Fishes Nash County,328 Hammond Street,,Rocky Mount,NC,27804,Hours: 2nd and 4th Friday 9:30am-11am,Phone: 252-972-0542 ex 206,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,257,nc-food-pantry-full,nc-food-pantry-full,257,http://content.foodbankcenc.org/about/zipcounty.asp,Loaves and Fishes of Beaufort,112 Straits Rd,,Beaufort,NC,28516,Hours: Tuesdays 10a,Phone: 252-241-3691,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,258,nc-food-pantry-full,nc-food-pantry-full,258,http://content.foodbankcenc.org/about/zipcounty.asp,London Missionary Baptist Church,3386 US HWY 158,,Roanoke Rapids,NC,27870,Hours: 3rd Saturday 9:30 a.m. to 11:30 a.m.,Phone: 252-578-3087,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,259,nc-food-pantry-full,nc-food-pantry-full,259,http://content.foodbankcenc.org/about/zipcounty.asp,Longview United Methodist,2312 Milburnie Road,,Raleigh,NC,27610,Hours: 2nd and 4th Wed 12:30-3:30 By appointment only,Phone: 919-834-7554,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,260,nc-food-pantry-full,nc-food-pantry-full,260,http://content.foodbankcenc.org/about/zipcounty.asp,Love of Christ Ministries,4308 Bus 17 N.E.,,Bolivia,NC,28422,Hours: 1st & 3rd Thur 12-2 2nd & 4th Thur 5-7,Phone: 910-253-4893,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,261,nc-food-pantry-full,nc-food-pantry-full,261,http://content.foodbankcenc.org/about/zipcounty.asp,Mama Js Helping Hand The Edge,2205 Highway 172,,Snead's Ferry,NC,28460,Hours: M 10a-4p; T 1p-5p; W 2p-8p; Th 10a-8p,Phone: 910-327-1302,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,262,nc-food-pantry-full,nc-food-pantry-full,262,http://content.foodbankcenc.org/about/zipcounty.asp,Manna,211 Trimble Plant Road,,Southern Pines,NC,28387,Hours: Tu/W/Th/Fri 11a-12p & W 12p-1p various locations,Phone: 910-315-1150 John,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,263,nc-food-pantry-full,nc-food-pantry-full,263,http://content.foodbankcenc.org/about/zipcounty.asp,Martha's Mission,901 Bay Street,,Morehead City,NC,28557,Hours: M W Th 10:30a-3:00p,Phone: 252-726-1717,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,264,nc-food-pantry-full,nc-food-pantry-full,264,http://content.foodbankcenc.org/about/zipcounty.asp,Mary Grove Missionary Baptist,6202 Wiggins Mill Road,,Lucama,NC,27851,Hours: 2nd and 4th Saturday from 10a-12p,Phone: 252-399-1171,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,265,nc-food-pantry-full,nc-food-pantry-full,265,http://content.foodbankcenc.org/about/zipcounty.asp,Marys Kitchen,110 N.Independence Street,,Kinston,NC,28501,Hours: 7 days a week from 10a-11:30a,Phone: 252-523-1013 kichen,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,266,nc-food-pantry-full,nc-food-pantry-full,266,http://content.foodbankcenc.org/about/zipcounty.asp,Maysville United Methodist Church,804 Foy Ave,,Maysville,NC,28555,Hours: 3rd Mon at 10a; Community Meal last W 5p-6:30p,Phone: 910-743-3691,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,267,nc-food-pantry-full,nc-food-pantry-full,267,http://content.foodbankcenc.org/about/zipcounty.asp,Memorial Baptist Church,1510 Greenville Blvd. SE,,Greenville,NC,27858,Hours: Tuesday 2p-3p,Phone: 252-452-3971,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,268,nc-food-pantry-full,nc-food-pantry-full,268,http://content.foodbankcenc.org/about/zipcounty.asp,Men and Women United for Youth and Families,44 Dream Ave,,Delco,NC,28436,Hours: Thur 1 until food is gone,Phone: 910-655-3811,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,269,nc-food-pantry-full,nc-food-pantry-full,269,http://content.foodbankcenc.org/about/zipcounty.asp,Middlesex Church of God Worship Center,5407 South NC 231,,Middlesex,NC,27557,Hours: Tues-Thur 9am-4pm and Fri 9am-1pm,Phone: 252-235-5885,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,270,nc-food-pantry-full,nc-food-pantry-full,270,http://content.foodbankcenc.org/about/zipcounty.asp,Milagros y Maravillas de Dios,711 West Noble,,Selma,NC,27576,Hours: Every Tuesday 11am-2pm,Phone: 919-798-4393 (c),Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,271,nc-food-pantry-full,nc-food-pantry-full,271,http://content.foodbankcenc.org/about/zipcounty.asp,Millbrook United Methodist,1712 East Millbrook Rd.,,Raleigh,NC,27609,Hours: Monday Wednesday Saturday 10:00 am-12:00 pm,Phone: 919-876-0865,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,272,nc-food-pantry-full,nc-food-pantry-full,272,http://content.foodbankcenc.org/about/zipcounty.asp,Ministerio Bethel,622 Bragg St,,Sanford,NC,27330,Hours: Sat evenings 5:30pm-9pm and as needed by emergency,Phone: 919-721-5895,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,273,nc-food-pantry-full,nc-food-pantry-full,273,http://content.foodbankcenc.org/about/zipcounty.asp,Ministerio Evangelistico Uncion Final,2013 New Hope Church Rd,,Raleigh,NC,27604,Hours: Fri: 11:00 am - 12:00 pm Tue 11:00 am -12:00 pm & 8:00 pm - 9:00 pm,Phone: 919-986-2714 (noelia,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,274,nc-food-pantry-full,nc-food-pantry-full,274,http://content.foodbankcenc.org/about/zipcounty.asp,Ministerios Guerreros de JesúCristo International,1800 N. Roxboro St.,,Durham,NC,27701,Hours: Monday 10:30am-noon; Wednesdays as needed,Phone: (919) 395-7539,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,275,nc-food-pantry-full,nc-food-pantry-full,275,http://content.foodbankcenc.org/about/zipcounty.asp,Ministries The Bread Of Life,925 Tyson Chapel Road,,Farmville,NC,27828,Hours: daily emergencies,Phone: 252-753-2381,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,276,nc-food-pantry-full,nc-food-pantry-full,276,http://content.foodbankcenc.org/about/zipcounty.asp,Mission Raleigh of Mt. Vernon,11610 Durant Rd.,,Raleigh,NC,27615,Hours: Thursday 11:30am - 1:00 pm,Phone: 919-606-4293,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,277,nc-food-pantry-full,nc-food-pantry-full,277,http://content.foodbankcenc.org/about/zipcounty.asp,Missions Ministries,1200 S. Caledonia Road,,Laurinburg,NC,28352,Hours: 1st Thurs 8a-10a,Phone: 910-277-9635 (cell),Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,278,nc-food-pantry-full,nc-food-pantry-full,278,http://content.foodbankcenc.org/about/zipcounty.asp,Moncure UMC,1915 Old US 1,,Moncure,NC,27559,Hours: 2nd & 4th Sat 11:30am-2pm,Phone: 919-362-5370,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,279,nc-food-pantry-full,nc-food-pantry-full,279,http://content.foodbankcenc.org/about/zipcounty.asp,Montgomery Churches in Action,203 Church St.,,Biscoe,NC,27209,Hours: every Saturday 7:30a-9:30a,Phone: 910-428-4641-church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,280,nc-food-pantry-full,nc-food-pantry-full,280,http://content.foodbankcenc.org/about/zipcounty.asp,More Love INC,4710 Old Page Road,,Durham,NC,27713,Hours: Tu-Th By Appointment only,Phone: 919-599-4192,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,281,nc-food-pantry-full,nc-food-pantry-full,281,http://content.foodbankcenc.org/about/zipcounty.asp,Morning Joy Church of God in Jesus Christ,326 South Main Street,,Franklinton,NC,27525,Hours: 1st and 3rd Mon and Wed 3pm-5:30pm,Phone: 919-340-1601,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,282,nc-food-pantry-full,nc-food-pantry-full,282,http://content.foodbankcenc.org/about/zipcounty.asp,Mother Hubbards Cupboard,221 N. 2nd St.,,Wilmington,NC,28401,Hours: MTWF Sat/1p-3p,Phone: 910-762-2199,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,283,nc-food-pantry-full,nc-food-pantry-full,283,http://content.foodbankcenc.org/about/zipcounty.asp,Mount Calvary Grace & Mercy,411 Watauga Avenue,,Greenville,NC,27834,Hours: 2/4 Sat from 12p-2p,Phone: 252-347-3523,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,284,nc-food-pantry-full,nc-food-pantry-full,284,http://content.foodbankcenc.org/about/zipcounty.asp,Mt. Bethel United Methodist,1605 Bahama Road,,Durham,NC,27503,Hours: 2nd and 4th Wednesday 5:30-7:00pm,Phone: 919-414-5407,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,285,nc-food-pantry-full,nc-food-pantry-full,285,http://content.foodbankcenc.org/about/zipcounty.asp,Mt. Carmel Inc. HELPS,2542 Onslow Drive,19 East Doris Street,Jacksonville,NC,28540,Hours: 7 days a week 5p-10p; emergency calls by appt,Phone: 910-265-7083,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,286,nc-food-pantry-full,nc-food-pantry-full,286,http://content.foodbankcenc.org/about/zipcounty.asp,Mt. Hebron Seventh Day Adventist Church,700 S. Pender Street,,Wilson,NC,27893,Hours: 4th Sunday from 1p-3p,Phone: 252-237-5026,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,287,nc-food-pantry-full,nc-food-pantry-full,287,http://content.foodbankcenc.org/about/zipcounty.asp,Mt. Level Community Haven,316 Hebron Road,,Durham,NC,27704,Hours: 2nd Tuesday and 4th Thursday of Each Month,Phone: 919-682-6466,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,288,nc-food-pantry-full,nc-food-pantry-full,288,http://content.foodbankcenc.org/about/zipcounty.asp,Mt. Moriah,168 Donmoor Ct.,,Garner,NC,27529,Hours: 2nd Friday 6pm - 8pm Sat 12pm - 3pm,Phone: 919-827-6252,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,289,nc-food-pantry-full,nc-food-pantry-full,289,http://content.foodbankcenc.org/about/zipcounty.asp,Mt. Zion Christian Church/ Henderson,995 Burr Street,,Henderson,NC,27536,Hours: Tues and Thurs 2-4pm,Phone: 252-430-7277x24 Mark,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,290,nc-food-pantry-full,nc-food-pantry-full,290,http://content.foodbankcenc.org/about/zipcounty.asp,Mt. Zion UCC/Rockingham,986 Ledbetter Road,,Rockingham,NC,28379,Hours: 2nd and 4th Wednesday,Phone: 910-895-5792,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,291,nc-food-pantry-full,nc-food-pantry-full,291,http://content.foodbankcenc.org/about/zipcounty.asp,Mt. Zion United Holy Church,405 Stronach Ave.,,Zebulon,NC,27597,Hours: Fridays 12-1,Phone: 919-227-6266,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,292,nc-food-pantry-full,nc-food-pantry-full,292,http://content.foodbankcenc.org/about/zipcounty.asp,My Father's House,543 Richardson Road,,Enfield,NC,27823,Hours: Mon Wed Fri 9am-12pm,Phone: 252-883-3614,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,293,nc-food-pantry-full,nc-food-pantry-full,293,http://content.foodbankcenc.org/about/zipcounty.asp,My Fathers House Food Pantry,115 W. 9th Street,,Greenville,NC,27834,Hours: Every Thursday from 5p-7p and 4th Sunday from 10a-1p,Phone: 252-320-2238,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,294,nc-food-pantry-full,nc-food-pantry-full,294,http://content.foodbankcenc.org/about/zipcounty.asp,Myrtle Grove,7547 Carolina Beach Road,,Wilmington,NC,28412,Hours: 1st & 3rd Tuesdays 10am-2pm,Phone: 910-228-8777,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,295,nc-food-pantry-full,nc-food-pantry-full,295,http://content.foodbankcenc.org/about/zipcounty.asp,N.C.A. Philip Randolph Inst.,1408 Hillsborough St.,,Raleigh,NC,27605,Hours: Mon-Fri 1:30-4:00 p.m.,Phone: 919-833-6671,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,296,nc-food-pantry-full,nc-food-pantry-full,296,http://content.foodbankcenc.org/about/zipcounty.asp,NC Family Training Counseling Cntr.,304 East Barbee Ave,,Zebulon,NC,27597,Hours: 3rd Tuesday 3-5pm,Phone: 919-604-1496,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,297,nc-food-pantry-full,nc-food-pantry-full,297,http://content.foodbankcenc.org/about/zipcounty.asp,NC Love In Action (LIA),238 South Tarboro St (office),1003 S Railroad St (dist site),Wilson,NC,27893,Hours: Every other Monday 8am-until/ 1st Wed 6pm-until,Phone: 252-291-9880,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,298,nc-food-pantry-full,nc-food-pantry-full,298,http://content.foodbankcenc.org/about/zipcounty.asp,Nelson Chapel Baptist Church,100 Leonard Farm Road,,Louisburg,NC,27549,Hours: 2nd and 4thTuesday 10am-12pm,Phone: 919-496-3873,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,299,nc-food-pantry-full,nc-food-pantry-full,299,http://content.foodbankcenc.org/about/zipcounty.asp,New Bethel Baptist Church,605 E. Young St.,,Rolesville,NC,27571,Hours: Monday 2pm-4 pmWed 10am-12pm 3rd Sat 11am-1pm,Phone: 919-556-2500,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,300,nc-food-pantry-full,nc-food-pantry-full,300,http://content.foodbankcenc.org/about/zipcounty.asp,New Birth Holiness Church,409 Dr Donnie Jones Jr Blvd,,Princeton,NC,27569,Hours: 1st and 3rd Saturday from 10am-11:30am,Phone: 919-502-9651,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,301,nc-food-pantry-full,nc-food-pantry-full,301,http://content.foodbankcenc.org/about/zipcounty.asp,New Covenant Christian Center,9460 Andrew Jackson Hwy,,Laurel Hill,NC,28351,Hours: 1st and 3rd Monday 2-4pm,Phone: 910-318-1098 cell,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,302,nc-food-pantry-full,nc-food-pantry-full,302,http://content.foodbankcenc.org/about/zipcounty.asp,New Creations Ministries,2694 General Howe Rd.,,Reiglewood,NC,28436,Hours: Thursday 3-5,Phone: 910-669-2018,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,303,nc-food-pantry-full,nc-food-pantry-full,303,http://content.foodbankcenc.org/about/zipcounty.asp,New Destiny Outreach,990 Cox Avenue,,Rocky Mount,NC,27801,Hours: W & F 10:00-1:00p,Phone: 252-977-7000,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,304,nc-food-pantry-full,nc-food-pantry-full,304,http://content.foodbankcenc.org/about/zipcounty.asp,New Elders Chapel,1555 South NC 11,,Magnolia,NC,28453,Hours: 1st Friday 10am-1pm,Phone: 910-285-8133,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,305,nc-food-pantry-full,nc-food-pantry-full,305,http://content.foodbankcenc.org/about/zipcounty.asp,New Freedom Christian,3540 Maitland Dr. Suite 105,,Raleigh,NC,27610,Hours: 1st & 4th Fridays 6pm-8 pm,Phone: 919-601-2352,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,306,nc-food-pantry-full,nc-food-pantry-full,306,http://content.foodbankcenc.org/about/zipcounty.asp,New Jerusalem Pentecostal,305 Madison Street,,Rocky Mount,NC,27802,Hours: 3rd Sat of every month from 12p -2p,Phone: 252-977-9365,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,307,nc-food-pantry-full,nc-food-pantry-full,307,http://content.foodbankcenc.org/about/zipcounty.asp,New Life Community Church,3115 Crittenden St.,,Holly Springs,NC,27540,Hours: Monday Wednesday & Thursday 2-4pm,Phone: 919-362-9100,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,308,nc-food-pantry-full,nc-food-pantry-full,308,http://content.foodbankcenc.org/about/zipcounty.asp,New Life Deliverance Ministry CDC,103 East Main Street,,Benson,NC,27504,Hours: 3rd Saturday 8am and as needed,Phone: 919-894-2208,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,309,nc-food-pantry-full,nc-food-pantry-full,309,http://content.foodbankcenc.org/about/zipcounty.asp,New Life Praise Church,2398 Wicker Street,,Sanford,NC,27330,Hours: 1st Friday 3rd Sat. 9-10am,Phone: 919-776-1877 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,310,nc-food-pantry-full,nc-food-pantry-full,310,http://content.foodbankcenc.org/about/zipcounty.asp,New Opportunities 2nd Chance,1005 Broad Street,,Durham,NC,27702,Hours: Public served every other Wed or as needed. Clients served 2nd and 4th Tues&Thurs,Phone: 919- 682-4771 office,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,311,nc-food-pantry-full,nc-food-pantry-full,311,http://content.foodbankcenc.org/about/zipcounty.asp,New Providence Missionary Baptist Church,4813 Hilltop Needmore Rd.,,Fuquay-Varina,NC,27526,Hours: 2nd & 3rd Sat 1:00 pm - 3:00 pm,Phone: 919-815-0944,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,312,nc-food-pantry-full,nc-food-pantry-full,312,http://content.foodbankcenc.org/about/zipcounty.asp,New St. Delight United Holy Ch,693 Suttontown Rd.,,Mt. Olive,NC,28365,Hours: Every Other Tuesday 1pm-3pm,Phone: 919-922-5305,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,313,nc-food-pantry-full,nc-food-pantry-full,313,http://content.foodbankcenc.org/about/zipcounty.asp,New Vision Christian Church,2102 Hobbton Hwy.,,Clinton,NC,28329,Hours: 3rd Saturday 11am-2pm and by emergency,Phone: 919-735-1256,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,314,nc-food-pantry-full,nc-food-pantry-full,314,http://content.foodbankcenc.org/about/zipcounty.asp,New Zion Ame Zion Church,4967 Highway 705,,Robbins,NC,27325,Hours: 1st Wednesday of the mon. 3pm-until Every Mon-Thurs. 10am-11:30am fresh produce distribution,Phone: 910-639-7382 cell,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,315,nc-food-pantry-full,nc-food-pantry-full,315,http://content.foodbankcenc.org/about/zipcounty.asp,North Carolina Poverty Coalition,309 Potts Rd,,Dudley,NC,28333,Hours: Tues & Thur 12pm-2pm,Phone: 919-581-1065,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,316,nc-food-pantry-full,nc-food-pantry-full,316,http://content.foodbankcenc.org/about/zipcounty.asp,North Haven Church,6620 Six Forks Road,,Raleigh,NC,27615,Hours: 3rd Sat 11 am - 1 pm,Phone: 919-847-4291,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,317,nc-food-pantry-full,nc-food-pantry-full,317,http://content.foodbankcenc.org/about/zipcounty.asp,Oak Grove Community Food Pantry,854 Oak Grove Mt. Zion Road,,Roxboro,NC,27574,Hours: 2nd Saturday in each month from 9:00-11:00am Last Friday Of Each Month From 5-7pm,Phone: 336-503-3992 Wanda,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,318,nc-food-pantry-full,nc-food-pantry-full,318,http://content.foodbankcenc.org/about/zipcounty.asp,Oak Grove UAFree Will Baptist ChurchInc,1008A Simmons St.,,Durham,NC,27701,Hours: Mon Tue 9a.m.-noon; Thurs 9:30am-12pm or by appt,Phone: 919-680-2927 pantry,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,319,nc-food-pantry-full,nc-food-pantry-full,319,http://content.foodbankcenc.org/about/zipcounty.asp,Oak Island Inter Church,249 West Boiling Spring Road,,Boiling Spring Lakes,NC,28461,Hours: Tuesday 9-12 am Thursday 6-7:30pm Saturday 9-12am,Phone: 910-845-2320 pantry,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,320,nc-food-pantry-full,nc-food-pantry-full,320,http://content.foodbankcenc.org/about/zipcounty.asp,Oak Level Christian Church,2279 Cedar Creek Road,,Youngsville,NC,27596,Hours: Every Wednsday 11am-12pm,Phone: 919-554-4451,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,321,nc-food-pantry-full,nc-food-pantry-full,321,http://content.foodbankcenc.org/about/zipcounty.asp,On Fire for God(OFFG),116 North Mineral Springs Road,,Durham,NC,27703,Hours: Tuesday-Friday 10am-12:30pm,Phone: 919-627-4693,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,322,nc-food-pantry-full,nc-food-pantry-full,322,http://content.foodbankcenc.org/about/zipcounty.asp,One Love Ministries,1210 Horton Road,,Durham,NC,27704,Hours: wed from 6pm until 7:00pm Sunday from 9am until 11am then 1:30pm until 2:30pm,Phone: 919-688-2163,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,323,nc-food-pantry-full,nc-food-pantry-full,323,http://content.foodbankcenc.org/about/zipcounty.asp,ONeal Revival Tabernacle,500 Richardson Road,,Zebulon,NC,27597,Hours: Every 2nd Saturday 12pm-2pm,Phone: 919-375-4275,Type: FOODPANTRY
